Railroad Code,Incident Number,Grade Crossing ID,Date,Time,State Name,Highway User,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars
NS,39213,720863D,2010-05-19,09:35 PM,SOUTH CAROLINA,Truck-trailer,72,Dark,Clear,2,27
NS,39934,723857K,2010-08-20,03:35 PM,SOUTH CAROLINA,Pick-up truck,90,Day,Clear,1,21
NS,39522,915253M,2010-07-02,03:45 AM,SOUTH CAROLINA,Auto,75,Dark,Clear,1,13
NS,39572,720884W,2010-07-07,11:10 PM,SOUTH CAROLINA,Other motor vehicle,74,Dark,Clear,2,15
NS,39463,716042S,2010-06-23,12:09 PM,SOUTH CAROLINA,Auto,85,Day,Clear,3,73
CSX,75743,640572S,2010-05-06,03:34 PM,SOUTH CAROLINA,Van,78,Day,Clear,2,22
CSX,75835,843403S,2010-05-13,09:20 AM,SOUTH CAROLINA,Truck-trailer,85,Day,Clear,1,1
CSX,75858,634630W,2010-05-10,01:50 PM,SOUTH CAROLINA,Pick-up truck,89,Day,Clear,2,8
CSX,76525,633690C,2010-06-03,11:30 PM,SOUTH CAROLINA,Pick-up truck,76,Dark,Fog,2,64
SCRF,IX100587,640369A,2010-11-05,01:56 PM,SOUTH CAROLINA,Pick-up truck,25,Day,Cloudy,2,5
CSX,71888,639001B,2010-01-11,02:45 PM,SOUTH CAROLINA,Auto,47,Day,Clear,1,2
CSX,71979,634130Y,2010-01-11,06:25 PM,SOUTH CAROLINA,Pick-up truck,30,Dusk,Clear,3,100
NS,38087,720874R,2010-01-13,02:15 PM,SOUTH CAROLINA,Pick-up truck,42,Day,Clear,2,40
NS,40682,723720R,2010-12-01,07:00 PM,SOUTH CAROLINA,Auto,45,Dark,Clear,1,20
CSX,83328,640686E,2010-12-20,03:08 PM,SOUTH CAROLINA,Auto,60,Day,Clear,2,0
CSX,82669,843461M,2010-12-02,02:58 PM,SOUTH CAROLINA,Pick-up truck,52,Day,Clear,1,21
CSX,82455,634966T,2010-11-22,08:56 AM,SOUTH CAROLINA,Other motor vehicle,65,Day,Clear,1,8
NS,38608,717117S,2010-02-27,02:12 AM,SOUTH CAROLINA,Auto,30,Dark,Clear,2,8
CSX,77338,638995S,2010-06-28,04:15 PM,SOUTH CAROLINA,Pick-up truck,95,Day,Clear,2,120
CSX,78225,633220U,2010-07-24,11:39 PM,SOUTH CAROLINA,Auto,86,Dark,Clear,3,45
CSX,75429,638995S,2010-04-30,03:15 PM,SOUTH CAROLINA,Auto,75,Day,Clear,2,113
NS,38346,715703E,2010-02-05,10:05 AM,SOUTH CAROLINA,Auto,45,Day,Rain,0,1
NS,38582,720884W,2010-02-24,12:25 PM,SOUTH CAROLINA,Auto,55,Day,Cloudy,2,89
ATK,117373,633221B,2010-10-09,05:28 AM,SOUTH CAROLINA,Pick-up truck,61,Dark,Clear,2,10
NS,38756,716652A,2010-03-17,07:00 PM,SOUTH CAROLINA,Pick-up truck,62,Dusk,Clear,2,11
CSX,72916,631966H,2010-02-05,08:58 AM,SOUTH CAROLINA,Truck,55,Dark,Clear,4,118
NS,39271,716338R,2010-05-28,12:10 PM,SOUTH CAROLINA,Auto,90,Day,Clear,2,27
CSX,72497,633534R,2010-01-28,10:17 AM,SOUTH CAROLINA,Auto,62,Day,Clear,2,58
BNSF,TC0910202,382116E,2010-09-10,05:10 PM,SOUTH DAKOTA,Pick-up truck,68,Day,Cloudy,1,85
BNSF,TC0910201,382363W,2010-09-01,08:40 AM,SOUTH DAKOTA,Truck-trailer,60,Day,Clear,2,4
BNSF,TC0110203,394853X,2010-01-10,09:55 PM,SOUTH DAKOTA,Auto,15,Dark,Clear,3,105
DME,222902,197525N,2010-11-24,01:55 AM,SOUTH DAKOTA,Auto,21,Dark,Cloudy,1,26
BNSF,TC0210202,097874X,2010-02-09,10:50 AM,SOUTH DAKOTA,Auto,10,Day,Clear,0,1
BNSF,TC0210203,394728K,2010-02-16,02:30 PM,SOUTH DAKOTA,Truck,10,Day,Clear,3,2
DME,218389,189860V,2010-02-17,07:40 AM,SOUTH DAKOTA,Van,10,Day,Cloudy,2,54
BNSF,TC0410201,385870P,2010-04-25,02:16 AM,SOUTH DAKOTA,Other motor vehicle,50,Dark,Clear,2,63
DME,221895,193788N,2010-09-19,04:20 AM,SOUTH DAKOTA,Auto,50,Dark,Clear,2,79
IC,678530,931482X,2010-07-27,04:00 AM,TENNESSEE,Truck,73,Dark,Cloudy,1,23
NS,101289,732149K,2010-08-04,08:20 PM,TENNESSEE,Auto,85,Dark,Clear,2,51
CSX,79575,644304V,2010-08-27,04:54 AM,TENNESSEE,Van,68,Dark,Clear,3,100
CSX,74171,347563N,2010-03-18,09:43 PM,TENNESSEE,Auto,50,Dark,Clear,2,45
IC,685132,663484W,2010-09-28,03:35 PM,TENNESSEE,Truck,78,Day,Clear,1,13
NS,100904,719683J,2010-05-27,08:30 AM,TENNESSEE,Auto,83,Day,Clear,2,17
NS,41203,731465E,2010-12-04,04:20 PM,TENNESSEE,Auto,42,Dusk,Cloudy,3,106
CSX,72876,347832D,2010-02-05,08:10 AM,TENNESSEE,Truck-trailer,45,Day,Cloudy,2,31
TSRR,3311101962,350808F,2010-03-31,09:30 AM,TENNESSEE,Auto,55,Day,Clear,1,2
BNSF,SF1010203,663401F,2010-10-29,10:31 PM,TENNESSEE,Auto,41,Dark,Clear,3,80
NS,40545,736681P,2010-09-12,01:00 AM,TENNESSEE,Auto,75,Dark,Fog,5,138
NS,40511,731234W,2010-09-25,11:35 AM,TENNESSEE,Auto,79,Day,Cloudy,2,94
CSX,83436,349359W,2010-12-23,04:02 PM,TENNESSEE,Auto,36,Day,Clear,2,27
CSX,83203,244025V,2010-12-15,09:39 AM,TENNESSEE,Pick-up truck,28,Day,Clear,1,101
NS,38656,730589U,2010-02-15,08:38 AM,TENNESSEE,Auto,29,Day,Cloudy,5,107
NS,38340,732070L,2010-02-07,08:05 PM,TENNESSEE,Auto,34,Dark,Clear,2,14
NERR,1262010,349029R,2010-01-26,10:29 AM,TENNESSEE,Auto,33,Day,Fog,1,5
BNSF,SF0610203,919889L,2010-06-30,02:15 PM,TENNESSEE,Truck,90,Day,Clear,3,97
NS,39834,731553P,2010-08-05,01:15 PM,TENNESSEE,Auto,94,Day,Clear,2,32
NS,40637,841987F,2010-11-26,12:45 AM,TENNESSEE,Auto,52,Dark,Rain,3,37
NS,39080,914733V,2010-03-12,01:30 PM,TENNESSEE,Truck-trailer,58,Day,Rain,2,16
NS,39693,911573Y,2010-07-23,11:35 AM,TENNESSEE,Auto,92,Day,Clear,2,28
CSX,76019,349253B,2010-05-17,08:45 AM,TENNESSEE,Truck-trailer,60,Day,Clear,1,90
NS,39686,731523X,2010-07-16,01:20 PM,TENNESSEE,Van,91,Day,Clear,2,37
IC,673629,663490A,2010-06-10,04:29 PM,TENNESSEE,Truck,85,Day,Cloudy,1,16
NWR,5262010,298453S,2010-05-26,11:02 AM,TENNESSEE,Auto,75,Day,Cloudy,1,5
NS,39471,731166X,2010-06-13,12:30 PM,TENNESSEE,Other motor vehicle,80,Day,Cloudy,3,28
NS,39899,730469D,2010-08-08,04:51 PM,TENNESSEE,Auto,72,Day,Clear,4,86
WTNN,210,299201U,2010-05-28,08:36 AM,TENNESSEE,Auto,73,Day,Clear,1,10
NS,39261,731135Y,2010-05-19,11:30 PM,TENNESSEE,Auto,72,Dark,Clear,5,100
NWR,10102010,298463X,2010-10-01,04:58 PM,TENNESSEE,Auto,75,Day,Clear,1,0
TKEN,201001,298612W,2010-09-27,10:30 AM,TENNESSEE,Auto,72,Day,Clear,1,0
CSX,81240,349382R,2010-10-14,05:35 PM,TENNESSEE,Auto,68,Dusk,Clear,2,90
BNSF,SF1210200,663401F,2010-12-07,07:40 AM,TENNESSEE,Auto,35,Dawn,Clear,3,77
CSX,71951,350939J,2010-01-13,08:50 AM,TENNESSEE,Auto,23,Day,Clear,2,70
NS,38572,731430D,2010-01-26,10:03 PM,TENNESSEE,Auto,32,Dark,Clear,3,24
NS,40110,726101U,2010-08-09,02:50 PM,TENNESSEE,Pick-up truck,85,Day,Clear,2,23
TVRM,2010002,736750V,2010-10-02,10:30 AM,TENNESSEE,Auto,64,Day,Clear,1,5
CSX,82476,347552B,2010-11-22,10:41 AM,TENNESSEE,Other,61,Day,Cloudy,2,7
IC,687871,348547H,2010-10-25,06:35 PM,TENNESSEE,Auto,75,Dark,Cloudy,1,5
NS,40499,731659K,2010-10-31,09:00 PM,TENNESSEE,Auto,59,Dark,Clear,2,145
NERR,4162010,348677E,2010-04-16,10:44 AM,TENNESSEE,Pick-up truck,57,Day,Clear,1,2
NWR,7292010,298464E,2010-07-29,02:15 PM,TENNESSEE,Truck-trailer,93,Day,Clear,1,7
ATK,115474,297524H,2010-04-17,10:48 PM,TENNESSEE,Auto,70,Dark,Clear,1,7
CSX,78956,343783V,2010-08-13,01:15 PM,TENNESSEE,Auto,97,Day,Clear,2,85
CSX,81371,348141Y,2010-10-21,05:30 PM,TENNESSEE,Pick-up truck,74,Day,Clear,2,50
CSX,72556,348376J,2010-01-29,10:07 AM,TENNESSEE,Van,29,Day,Sleet,4,37
UP,1010HO020,436012B,2010-10-18,02:44 AM,TEXAS,Auto,67,Dark,Clear,6,0
BNSF,KS1010201,017304S,2010-10-01,03:45 PM,TEXAS,Truck-trailer,70,Day,Clear,3,65
PTRA,2010000043,758434J,2010-09-15,10:10 AM,TEXAS,Truck-trailer,88,Day,Clear,0,2
BNSF,KS1110201,017252C,2010-11-26,03:45 PM,TEXAS,Pick-up truck,55,Day,Clear,2,20
UP,0910SA020,446670B,2010-09-28,04:19 PM,TEXAS,Truck-trailer,92,Day,Clear,2,69
UP,0910SA021,446788R,2010-09-26,01:26 AM,TEXAS,Auto,72,Dark,Cloudy,2,120
UP,0910LK026,794386S,2010-09-21,12:01 AM,TEXAS,Pedestrian,87,Dark,Clear,2,95
UP,0210FW007,765906V,2010-02-11,09:14 PM,TEXAS,Other motor vehicle,32,Dark,Snow,3,101
UP,0210FW013,416003X,2010-02-16,02:10 PM,TEXAS,Pick-up truck,53,Day,Clear,3,135
UP,0210EP004,764227D,2010-02-19,12:15 AM,TEXAS,Auto,60,Dark,Clear,4,98
UP,0210FW002,416034W,2010-02-06,09:00 AM,TEXAS,Pick-up truck,48,Day,Clear,3,89
UP,0210FW018,448409V,2010-02-19,06:15 PM,TEXAS,Auto,60,Dusk,Cloudy,3,98
PTRA,2010000033,869850T,2010-07-01,09:00 PM,TEXAS,Truck,85,Dark,Clear,1,4
ATK,115324,924174A,2010-04-02,06:04 AM,TEXAS,Auto,66,Dawn,Cloudy,2,9
BNSF,TX0810201,672156D,2010-08-24,11:00 AM,TEXAS,Auto,91,Day,Clear,2,91
BNSF,TX0810200,020547X,2010-08-17,05:05 PM,TEXAS,Auto,100,Day,Clear,3,56
WTJR,OP111110,415479T,2010-11-11,01:25 PM,TEXAS,Auto,70,Day,Cloudy,2,131
BNSF,GC0810203,024352Y,2010-08-28,08:50 AM,TEXAS,Van,75,Day,Clear,3,63
KCS,10062501,793618B,2010-06-25,09:10 AM,TEXAS,Truck-trailer,85,Day,Cloudy,4,105
KCS,10060502,743120T,2010-06-05,07:05 PM,TEXAS,Pick-up truck,89,Day,Clear,2,72
KCS,10060702,021749Y,2010-06-07,04:05 PM,TEXAS,Auto,98,Day,Clear,2,10
DGNO,IX100521,795214M,2010-09-30,01:28 PM,TEXAS,Auto,80,Day,Clear,1,0
UP,1010SA014,439693R,2010-10-29,10:19 PM,TEXAS,Other,60,Dark,Cloudy,4,95
UP,1010LK028,789784L,2010-10-28,09:50 AM,TEXAS,Auto,71,Day,Clear,3,100
UP,0910HO016,762754R,2010-09-12,10:45 AM,TEXAS,Pick-up truck,94,Day,Clear,2,63
DGNO,IX100433,410968L,2010-08-09,08:58 PM,TEXAS,Pick-up truck,86,Day,Clear,4,0
BNSF,TX0110201,672075D,2010-01-27,12:40 AM,TEXAS,Truck-trailer,35,Dark,Clear,2,1
UP,0110LV009,762397R,2010-01-11,10:45 AM,TEXAS,Auto,40,Day,Clear,2,3
UP,0110FW011,795359Y,2010-01-14,11:15 AM,TEXAS,Other motor vehicle,50,Day,Rain,3,97
UP,0110FW014,794971E,2010-01-16,12:00 AM,TEXAS,Other motor vehicle,45,Dark,Rain,3,50
UP,0110FW027,794968W,2010-01-29,06:47 AM,TEXAS,Pick-up truck,36,Dark,Rain,2,6
ATK,117528,762732R,2010-10-20,07:07 PM,TEXAS,Pick-up truck,80,Dark,Clear,2,7
ATK,117677,020552U,2010-10-28,11:54 AM,TEXAS,Other motor vehicle,70,Day,Clear,2,3
UP,1010SA002,764329W,2010-10-05,05:32 PM,TEXAS,Auto,80,Day,Clear,2,96
UP,1010SA005,742634V,2010-10-10,09:20 AM,TEXAS,Truck-trailer,75,Day,Clear,5,0
UP,1010SA007,415614J,2010-10-13,10:40 PM,TEXAS,Pick-up truck,76,Dark,Clear,2,62
UP,1010SA010,427944Y,2010-10-26,11:35 AM,TEXAS,Auto,80,Day,Clear,4,29
TXNW,W001230,595894H,2010-01-23,02:15 AM,TEXAS,Auto,32,Dark,Clear,0,111
BNSF,GC1210205,762790L,2010-12-23,01:25 PM,TEXAS,Auto,63,Day,Clear,2,55
BNSF,GC1210206,023671N,2010-12-11,02:20 AM,TEXAS,Auto,63,Dark,Cloudy,2,50
BNSF,GC1210207,755627X,2010-12-31,11:40 PM,TEXAS,Auto,57,Dark,Cloudy,4,68
BNSF,KS1210200,015035V,2010-12-05,08:00 AM,TEXAS,Truck-trailer,42,Day,Clear,2,47
UP,0810SA006,742694E,2010-08-03,01:05 AM,TEXAS,Other motor vehicle,85,Dark,Cloudy,3,48
UP,0810SA009,764300Y,2010-08-09,01:31 PM,TEXAS,Auto,95,Day,Clear,2,45
UP,0810SA014,764372C,2010-08-20,11:00 PM,TEXAS,Other,80,Dark,Clear,2,5
UP,0810SA018,742632G,2010-08-23,01:50 PM,TEXAS,Auto,100,Day,Clear,4,47
UP,0810SA001,427930R,2010-08-01,06:33 PM,TEXAS,Truck-trailer,92,Day,Clear,2,76
UP,0810SA002,764292J,2010-08-01,12:50 AM,TEXAS,Auto,80,Dark,Clear,3,83
BNSF,GC0810201,024289J,2010-08-10,09:25 PM,TEXAS,Auto,89,Dark,Clear,0,1
UP,1010LV020,755879Y,2010-10-29,03:30 AM,TEXAS,Other motor vehicle,80,Day,Clear,0,1
BNSF,GC0910204,024547L,2010-09-10,06:10 AM,TEXAS,Auto,82,Day,Clear,0,1
UP,1110SA001,742741K,2010-11-03,08:10 AM,TEXAS,Truck-trailer,75,Day,Clear,3,95
UP,1110SA003,446694P,2010-11-03,09:50 PM,TEXAS,Truck-trailer,67,Dark,Clear,1,100
UP,1110SA004,446690M,2010-11-05,08:15 PM,TEXAS,Truck-trailer,64,Dark,Clear,2,50
UP,1110SA014,765841E,2010-11-20,10:50 AM,TEXAS,Truck-trailer,60,Day,Cloudy,3,73
BNSF,GC1210202,762892E,2010-12-14,12:05 AM,TEXAS,Pick-up truck,37,Dark,Clear,2,12
BNSF,GC1210203,023664D,2010-12-11,04:50 AM,TEXAS,Truck-trailer,61,Dark,Cloudy,2,50
BNSF,TX1110200,020571Y,2010-11-08,09:00 PM,TEXAS,Truck-trailer,59,Dark,Clear,4,98
BNSF,TX1110201,020547X,2010-11-19,04:50 PM,TEXAS,Truck-trailer,68,Day,Clear,3,110
UP,0910FW001,839269B,2010-09-01,04:05 PM,TEXAS,Other motor vehicle,90,Day,Cloudy,5,97
UP,0910FW002,416091K,2010-09-01,12:30 PM,TEXAS,Pedestrian,95,Day,Clear,2,82
UP,0910FW027,796229F,2010-09-23,03:35 PM,TEXAS,Truck-trailer,80,Day,Cloudy,3,111
UP,1110SA016,742801S,2010-11-23,08:55 AM,TEXAS,Pedestrian,75,Day,Cloudy,2,18
KCS,10111801,022085R,2010-11-18,08:30 AM,TEXAS,Auto,48,Day,Clear,0,1
KCS,10110902,746554R,2010-11-07,10:58 AM,TEXAS,Auto,73,Day,Clear,2,99
TRE,2010011,597759W,2010-12-11,06:10 PM,TEXAS,Auto,60,Dark,Clear,1,2
UP,0510HO031,288050B,2010-05-26,01:30 AM,TEXAS,Other motor vehicle,77,Dark,Clear,2,117
UP,0710FW011,765424V,2010-07-17,10:52 AM,TEXAS,Pick-up truck,95,Day,Clear,3,111
UP,0710FW012,796304P,2010-07-16,04:27 PM,TEXAS,Truck-trailer,95,Day,Cloudy,3,138
UP,0710FW018,744855E,2010-07-25,01:15 PM,TEXAS,Pick-up truck,96,Day,Clear,2,62
UP,0610FW001,416065V,2010-06-03,11:58 AM,TEXAS,Other motor vehicle,90,Day,Clear,4,135
UP,0610FW013,748507P,2010-06-17,10:55 AM,TEXAS,Truck-trailer,88,Day,Clear,2,47
UP,0610FW014,748507P,2010-06-18,05:55 PM,TEXAS,Pick-up truck,95,Day,Clear,2,56
UP,0610FW016,748507P,2010-06-23,05:50 PM,TEXAS,Truck-trailer,98,Day,Clear,2,66
UP,0610SA003,448467R,2010-06-04,04:07 PM,TEXAS,Other motor vehicle,101,Day,Clear,2,45
BNSF,GC0610202,945583A,2010-06-24,04:15 PM,TEXAS,Other motor vehicle,85,Day,Clear,2,2
UP,0710FW019,765427R,2010-07-27,02:35 PM,TEXAS,Pick-up truck,93,Day,Cloudy,3,119
UP,0710HO001,758757E,2010-07-01,04:47 AM,TEXAS,Auto,78,Dark,Cloudy,2,80
UP,0710HO005,755355M,2010-07-05,01:30 PM,TEXAS,Pick-up truck,92,Day,Clear,2,15
UP,0710HO029,288034S,2010-07-23,01:10 AM,TEXAS,Auto,78,Dark,Cloudy,4,99
UP,0710HO039,450658B,2010-07-28,06:51 PM,TEXAS,Truck-trailer,90,Day,Clear,3,36
BNSF,TX0210202,020547X,2010-02-19,09:08 AM,TEXAS,Other motor vehicle,50,Day,Cloudy,4,106
BNSF,GC0710202,021211E,2010-07-19,09:20 AM,TEXAS,Auto,90,Day,Clear,0,1
KCS,10071401,793736D,2010-07-14,10:17 AM,TEXAS,Pick-up truck,90,Day,Clear,3,90
BNSF,GC0910201,024352Y,2010-09-11,04:30 AM,TEXAS,Truck,75,Dark,Clear,2,24
BNSF,GC0910202,022720E,2010-09-05,10:30 AM,TEXAS,Auto,86,Day,Clear,2,112
BNSF,GC0910203,930218L,2010-09-29,02:30 AM,TEXAS,Van,62,Dark,Clear,1,8
UP,0610SA013,447854E,2010-06-18,10:54 AM,TEXAS,Truck-trailer,92,Day,Clear,2,92
ATK,117856,794656N,2010-11-16,06:04 PM,TEXAS,Pedestrian,46,Dark,Clear,1,7
BNSF,KS0610203,017304S,2010-06-21,06:50 PM,TEXAS,Truck-trailer,95,Dusk,Clear,2,23
UP,0510LV007,755880T,2010-05-12,07:40 AM,TEXAS,Truck-trailer,80,Day,Cloudy,2,32
ATK,115878,794986U,2010-05-27,04:34 PM,TEXAS,Pick-up truck,89,Day,Cloudy,2,7
BNSF,GC0810202,755627X,2010-08-22,05:45 AM,TEXAS,Auto,88,Dark,Clear,2,124
BNSF,GC0810200,022706J,2010-08-01,12:47 AM,TEXAS,Pedestrian,76,Dark,Clear,3,106
UP,0810FW005,795430F,2010-08-05,04:15 PM,TEXAS,Truck-trailer,105,Day,Clear,3,135
UP,0810FW012,794984F,2010-08-18,12:45 AM,TEXAS,Other motor vehicle,93,Dark,Clear,2,69
UP,0810HO030,023214G,2010-08-29,08:53 PM,TEXAS,Pick-up truck,85,Dark,Cloudy,2,33
DGNO,IO100411,765364N,2010-07-28,05:30 PM,TEXAS,Pick-up truck,96,Day,Clear,0,1
UP,0510FW006,765645X,2010-05-07,08:09 PM,TEXAS,Pedestrian,85,Dusk,Clear,2,49
UP,0510HO019,849154J,2010-05-17,10:00 AM,TEXAS,Truck-trailer,85,Day,Clear,1,25
FWWR,10063001,021585K,2010-06-30,01:26 PM,TEXAS,Truck-trailer,91,Day,Cloudy,3,0
FWWR,10071201,021578A,2010-07-12,09:25 AM,TEXAS,Truck-trailer,80,Day,Clear,3,28
KCS,10050303,021663P,2010-05-03,02:15 PM,TEXAS,Truck-trailer,70,Day,Clear,2,9
FWWR,10120701,020871M,2010-12-07,02:35 AM,TEXAS,Truck-trailer,37,Dark,Clear,2,19
BNSF,TX0410203,020561T,2010-04-24,04:40 PM,TEXAS,Pick-up truck,75,Day,Cloudy,5,80
BNSF,KS0510200,014992W,2010-05-04,08:45 AM,TEXAS,Truck-trailer,69,Day,Clear,2,61
PTRA,2010000013,869748M,2010-04-12,12:30 AM,TEXAS,Auto,65,Dark,Clear,2,61
FWWR,10071901,021580B,2010-07-19,05:35 PM,TEXAS,Truck-trailer,98,Day,Clear,3,0
UP,0610SA016,764305H,2010-06-26,03:29 AM,TEXAS,Pick-up truck,0,Dark,Clear,2,45
UP,0610SA017,765827J,2010-06-28,07:30 AM,TEXAS,Other motor vehicle,85,Day,Clear,4,135
PTRA,2010000030,911811P,2010-06-29,10:00 PM,TEXAS,Van,75,Dark,Cloudy,0,1
UP,0710SA025,448975F,2010-07-24,12:10 PM,TEXAS,Auto,101,Day,Cloudy,0,1
KCS,10100503,331475F,2010-10-05,02:35 PM,TEXAS,Truck-trailer,76,Day,Clear,2,7
KCS,10102701,746633C,2010-10-27,12:43 AM,TEXAS,Auto,82,Dark,Fog,3,105
UP,0510SA004,415613C,2010-05-14,04:00 PM,TEXAS,Truck-trailer,90,Day,Clear,1,44
UP,0510SA008,446514P,2010-05-24,03:53 PM,TEXAS,Auto,90,Day,Clear,2,24
BNSF,TX0410200,023114C,2010-04-01,04:25 PM,TEXAS,Truck-trailer,79,Day,Clear,3,98
UP,1110FW003,795337Y,2010-11-02,08:00 PM,TEXAS,Auto,50,Dark,Rain,4,124
BNSF,KS0610200,017263P,2010-06-13,03:11 PM,TEXAS,Truck,95,Day,Clear,4,120
BNSF,GC0710200,755627X,2010-07-15,04:00 PM,TEXAS,Truck,98,Day,Clear,1,44
UP,1110HO027,762785P,2010-11-22,06:15 PM,TEXAS,Pick-up truck,75,Dark,Clear,2,98
BNSF,TX0610200,672164V,2010-06-17,04:30 PM,TEXAS,Auto,90,Day,Clear,2,102
BNSF,TX0610201,765292M,2010-06-26,02:00 AM,TEXAS,Pick-up truck,79,Dark,Clear,2,103
BNSF,GC0610200,597188E,2010-06-16,11:30 PM,TEXAS,Auto,89,Dark,Clear,1,0
BNSF,SW0610201,019785U,2010-06-23,08:30 PM,TEXAS,Auto,75,Dark,Rain,0,1
UP,1110HO014,745041N,2010-11-10,10:00 PM,TEXAS,Auto,70,Dark,Cloudy,3,95
UP,1110FW017,430326C,2010-11-14,03:10 AM,TEXAS,Pick-up truck,55,Dark,Clear,3,78
BNSF,GC0210201,755627X,2010-02-18,08:35 PM,TEXAS,Auto,55,Dark,Clear,3,78
BNSF,GC0110201,024681X,2010-01-18,04:00 AM,TEXAS,Auto,39,Dark,Clear,3,77
UP,0210HO024,432206T,2010-02-18,09:30 PM,TEXAS,Pedestrian,40,Dark,Clear,7,116
KCS,10012602,743358Y,2010-01-26,03:10 PM,TEXAS,Auto,69,Day,Clear,2,100
BNSF,KS0210201,017256E,2010-02-14,06:15 PM,TEXAS,Pedestrian,50,Day,Clear,3,114
BNSF,GC0210200,762786W,2010-02-10,01:50 AM,TEXAS,Auto,55,Dark,Cloudy,1,54
KCS,10012502,762761B,2010-01-25,09:05 PM,TEXAS,Pick-up truck,50,Dark,Clear,3,111
BNSF,TX0210201,415300M,2010-02-11,09:15 PM,TEXAS,Van,32,Dark,Snow,4,135
UP,0310LK018,789779P,2010-03-19,07:30 PM,TEXAS,Pedestrian,58,Dark,Cloudy,2,75
UP,0410SA030,448407G,2010-04-16,12:51 AM,TEXAS,Auto,67,Dark,Cloudy,0,1
UP,0610HO015,758592J,2010-06-10,06:35 PM,TEXAS,Other motor vehicle,94,Dusk,Clear,2,73
UP,0610HO023,426652Y,2010-06-16,12:05 PM,TEXAS,Auto,95,Day,Clear,3,97
BNSF,GC0710201,022772W,2010-07-10,01:00 AM,TEXAS,Auto,72,Dark,Clear,2,68
KCS,10031202,329429E,2010-03-12,01:15 AM,TEXAS,Pick-up truck,65,Dark,Clear,1,34
KCS,10031601,793618B,2010-03-16,04:30 PM,TEXAS,Truck-trailer,60,Day,Cloudy,3,84
KCS,10031702,789631H,2010-03-17,08:05 PM,TEXAS,Truck-trailer,50,Dark,Clear,2,19
KCS,10031801,021725K,2010-03-18,08:24 AM,TEXAS,Truck,57,Day,Clear,2,6
KCS,10032403,789632P,2010-03-24,02:05 PM,TEXAS,Truck-trailer,65,Day,Clear,2,33
KCS,10022301,793550P,2010-02-23,11:15 AM,TEXAS,Auto,0,Day,Clear,2,65
KCS,10021701,793558U,2010-02-16,10:25 PM,TEXAS,Auto,55,Dark,Clear,2,75
KCS,10022001,329443A,2010-02-20,02:00 AM,TEXAS,Pick-up truck,50,Dark,Clear,1,3
UP,1010FW004,430203R,2010-10-07,08:15 AM,TEXAS,Truck-trailer,44,Day,Clear,3,108
UP,1010FW006,765636Y,2010-10-10,11:06 AM,TEXAS,Pick-up truck,75,Day,Clear,4,118
UP,1010FW009,797650H,2010-10-11,03:00 AM,TEXAS,Pick-up truck,70,Dark,Cloudy,3,99
UP,1010FW014,796152V,2010-10-18,06:15 PM,TEXAS,Pick-up truck,75,Dusk,Cloudy,4,100
UP,1010FW018,796080U,2010-10-20,04:45 PM,TEXAS,Other motor vehicle,82,Day,Clear,4,85
KCS,10091005,793798B,2010-09-10,02:10 PM,TEXAS,Pick-up truck,95,Day,Clear,2,30
UP,0410HO014,743653D,2010-04-08,08:00 AM,TEXAS,Auto,60,Day,Cloudy,4,100
UP,0310EP001,741165T,2010-03-13,09:21 AM,TEXAS,Van,68,Day,Clear,3,76
UP,0310FW012,598310X,2010-03-15,08:30 PM,TEXAS,Truck-trailer,56,Dark,Cloudy,3,100
BNSF,TX0310200,274811F,2010-03-07,03:00 AM,TEXAS,Auto,54,Dark,Clear,4,120
BNSF,TX0310201,765223E,2010-03-11,08:05 AM,TEXAS,Auto,65,Day,Clear,4,120
BNSF,TX0310202,020571Y,2010-03-10,11:15 PM,TEXAS,Pick-up truck,49,Dark,Clear,4,120
BNSF,KS0710200,014590P,2010-07-07,10:02 PM,TEXAS,Truck-trailer,72,Dark,Rain,2,71
UP,0410SA017,764113R,2010-04-21,11:15 PM,TEXAS,Auto,75,Dark,Cloudy,3,161
UP,0410SA024,416311D,2010-04-30,01:30 PM,TEXAS,Truck-trailer,84,Day,Clear,2,15
BNSF,KS0410202,014704A,2010-04-18,05:35 PM,TEXAS,Pedestrian,61,Day,Cloudy,3,23
ATK,115030,794991R,2010-03-07,02:56 PM,TEXAS,Truck-trailer,53,Day,Rain,1,7
BNSF,KS0410200,017010G,2010-04-17,12:05 AM,TEXAS,Auto,45,Dark,Cloudy,4,120
KCS,10021901,793559B,2010-02-19,01:10 AM,TEXAS,Auto,55,Dark,Clear,4,98
KCS,10030202,746554R,2010-03-02,08:35 AM,TEXAS,Pick-up truck,55,Day,Clear,2,85
AWRR,X690210,745335Y,2010-03-10,04:04 PM,TEXAS,Truck,74,Day,Clear,5,84
AWRR,X690410,744814A,2010-03-25,01:55 AM,TEXAS,Pick-up truck,49,Dark,Clear,4,47
UP,0410SA011,416311D,2010-04-14,02:40 PM,TEXAS,Truck-trailer,74,Day,Clear,2,22
UP,0410SA014,435728B,2010-04-20,08:40 AM,TEXAS,Pick-up truck,65,Day,Cloudy,2,2
UP,0410SA026,765836H,2010-04-29,11:10 PM,TEXAS,Auto,70,Dark,Cloudy,4,110
PTRA,2010000012,869710R,2010-03-25,07:25 PM,TEXAS,Van,60,Day,Clear,1,3
